dataYear,bornYear,age,gender,depressFrequency,SWB
2018,1930,88,男,很少,比较幸福
2018,1964,54,女,经常,比较幸福
2018,1994,24,女,很少,比较幸福
2018,1973,45,男,经常,比较幸福
2018,1946,72,男,有时,比较幸福
2018,1960,58,男,有时,比较不幸福
2018,1959,59,女,从不,比较幸福
2018,1946,72,女,从不,比较幸福
2018,1990,28,男,很少,比较幸福
2018,1961,57,女,总是,非常不幸福
2018,1974,44,男,有时,比较幸福
2018,1966,52,男,从不,比较幸福
2018,1966,52,女,很少,比较幸福
2018,1964,54,女,很少,说不上幸福不幸福
2018,1995,23,男,很少,比较幸福
2018,1973,45,男,有时,比较幸福
2018,1960,58,男,经常,说不上幸福不幸福
2018,1994,24,女,很少,比较幸福
2018,1948,70,男,有时,比较幸福
2018,1934,84,男,有时,比较幸福
2018,1958,60,女,有时,比较幸福
2018,1977,41,男,有时,说不上幸福不幸福
2018,1978,40,男,从不,比较幸福
2018,1974,44,男,有时,比较幸福
2018,1978,40,女,有时,说不上幸福不幸福
2018,1954,64,女,有时,比较不幸福
2018,1964,54,女,有时,说不上幸福不幸福
2018,1968,50,女,很少,说不上幸福不幸福
2018,1948,70,女,有时,比较不幸福
2018,1972,46,女,经常,比较幸福
2018,1947,71,男,有时,非常幸福
2018,1966,52,男,很少,比较幸福
2018,1963,55,女,从不,比较幸福
2018,1953,65,男,有时,比较幸福
2018,1961,57,女,有时,比较幸福
2018,1961,57,女,有时,比较幸福
2018,1958,60,女,很少,非常幸福
2018,1982,36,男,有时,比较幸福
2018,2000,18,男,很少,比较幸福
2018,1981,37,男,很少,比较幸福
2018,1972,46,女,很少,非常幸福
2018,1953,65,男,很少,说不上幸福不幸福
2018,1977,41,男,有时,说不上幸福不幸福
2018,1953,65,女,很少,非常幸福
2018,1982,36,女,很少,比较幸福
2018,1955,63,男,很少,比较幸福
2018,1953,65,男,有时,比较幸福
2018,1977,41,男,从不,非常幸福
2018,1965,53,男,有时,比较幸福
2018,1972,46,女,很少,说不上幸福不幸福
2018,1958,60,男,从不,说不上幸福不幸福
2018,1976,42,女,有时,比较幸福
2018,1949,69,女,很少,比较幸福
2018,1960,58,男,有时,比较幸福
2018,1974,44,女,从不,比较幸福
2018,1976,42,男,从不,非常幸福
2018,1937,81,男,很少,非常幸福
2018,1966,52,女,很少,比较幸福
2018,1967,51,女,很少,比较幸福
2018,1965,53,女,有时,说不上幸福不幸福
2018,1963,55,女,很少,比较幸福
2018,1979,39,女,有时,比较幸福
2018,1941,77,女,很少,比较幸福
2018,1966,52,女,经常,比较不幸福
2018,1984,34,女,很少,比较幸福
2018,1992,26,男,很少,比较幸福
2018,1971,47,男,有时,比较幸福
2018,1952,66,女,有时,比较幸福
2018,1962,56,女,有时,比较幸福
2018,1971,47,女,有时,比较不幸福
2018,1956,62,男,很少,比较幸福
2018,1962,56,女,很少,比较幸福
2018,1933,85,女,很少,非常幸福
2018,1966,52,女,经常,比较不幸福
2018,1989,29,女,很少,比较幸福
2018,1934,84,男,经常,说不上幸福不幸福
2018,1970,48,女,很少,说不上幸福不幸福
2018,1968,50,女,有时,说不上幸福不幸福
2018,1984,34,男,很少,说不上幸福不幸福
2018,1975,43,女,有时,非常不幸福
2018,1966,52,女,有时,比较幸福
2018,1951,67,男,有时,说不上幸福不幸福
2018,1938,80,女,总是,比较幸福
2018,1983,35,女,很少,说不上幸福不幸福
2018,1953,65,男,从不,非常幸福
2018,1989,29,女,很少,非常幸福
2018,1967,51,女,有时,比较幸福
2018,1972,46,男,很少,比较幸福
2018,1968,50,女,从不,比较幸福
2018,1950,68,男,有时,比较不幸福
2018,1995,23,女,有时,比较幸福
2018,1972,46,男,有时,比较幸福
2018,1958,60,女,很少,比较幸福
2018,1972,46,女,很少,非常幸福
2018,1941,77,男,有时,说不上幸福不幸福
2018,1976,42,女,很少,比较幸福
2018,1955,63,女,经常,比较幸福
2018,1929,89,女,经常,比较幸福
2018,1974,44,男,很少,比较幸福
2018,1978,40,男,很少,比较幸福
2018,1992,26,男,有时,比较幸福
2018,1990,28,男,总是,比较不幸福
2018,1966,52,女,很少,比较幸福
2018,1958,60,女,有时,非常幸福
2018,1969,49,女,有时,比较幸福
2018,1980,38,男,从不,比较幸福
2018,1942,76,男,很少,非常幸福
2018,1991,27,男,有时,比较不幸福
2018,1974,44,男,有时,说不上幸福不幸福
2018,1990,28,男,有时,比较不幸福
2018,1950,68,男,从不,比较幸福
2018,1990,28,女,很少,比较幸福
2018,1990,28,男,有时,比较幸福
2018,1968,50,女,有时,比较不幸福
2018,1970,48,男,很少,说不上幸福不幸福
2018,1954,64,男,很少,比较幸福
2018,1957,61,男,总是,非常不幸福
2018,1976,42,女,有时,比较幸福
2018,2000,18,男,有时,比较幸福
2018,1953,65,女,经常,说不上幸福不幸福
2018,1949,69,男,有时,比较不幸福
2018,1948,70,男,从不,比较幸福
2018,1956,62,女,经常,比较幸福
2018,1964,54,男,有时,比较幸福
2018,1964,54,女,有时,比较幸福
2018,1959,59,男,很少,比较幸福
2018,1963,55,女,经常,比较不幸福
2018,1951,67,男,很少,比较幸福
2018,1985,33,女,很少,比较不幸福
2018,1937,81,女,很少,比较幸福
2018,1978,40,女,有时,比较幸福
2018,1980,38,男,很少,比较幸福
2018,1995,23,女,很少,说不上幸福不幸福
2018,2000,18,女,从不,比较幸福
2018,1985,33,男,从不,比较幸福
2018,1968,50,男,从不,比较幸福
2018,1969,49,女,经常,比较幸福
2018,1952,66,女,有时,比较幸福
2018,1963,55,女,总是,非常不幸福
2018,1936,82,女,有时,非常幸福
2018,1943,75,男,总是,非常幸福
2018,1968,50,女,从不,比较幸福
2018,1978,40,女,从不,非常幸福
2018,1974,44,男,有时,非常幸福
2018,1971,47,男,从不,比较幸福
2018,1978,40,女,从不,非常幸福
2018,1936,82,女,很少,比较幸福
2018,1954,64,男,有时,比较幸福
2018,2000,18,男,从不,比较幸福
2018,1963,55,男,有时,比较幸福
2018,1995,23,女,从不,非常幸福
2018,1978,40,女,很少,非常幸福
2018,1983,35,男,很少,非常幸福
2018,1958,60,女,从不,比较幸福
2018,1975,43,女,经常,比较幸福
2018,1965,53,女,经常,说不上幸福不幸福
2018,1960,58,女,有时,非常幸福
2018,1985,33,女,很少,比较幸福
2018,1962,56,男,从不,比较幸福
2018,1959,59,男,从不,比较幸福
2018,1948,70,女,有时,比较幸福
2018,1946,72,女,有时,非常幸福
2018,1968,50,男,很少,比较幸福
2018,1943,75,女,经常,说不上幸福不幸福
2018,1990,28,女,很少,比较幸福
2018,1930,88,女,从不,比较幸福
2018,1991,27,女,从不,非常幸福
2018,1947,71,女,很少,比较幸福
2018,1975,43,男,有时,说不上幸福不幸福
2018,1984,34,女,从不,比较幸福
2018,1984,34,男,很少,非常幸福
2018,1988,30,女,很少,非常幸福
2018,1953,65,女,有时,比较不幸福
2018,1987,31,女,很少,说不上幸福不幸福
2018,1950,68,女,很少,非常幸福
2018,1956,62,女,有时,非常幸福
2018,1955,63,女,很少,比较幸福
2018,1983,35,男,很少,比较幸福
2018,1941,77,女,很少,比较幸福
2018,1971,47,男,从不,比较幸福
2018,1985,33,女,从不,比较幸福
2018,1982,36,女,经常,非常不幸福
2018,1936,82,男,从不,非常幸福
2018,1937,81,女,有时,非常幸福
2018,1995,23,女,从不,比较幸福
2018,1977,41,男,有时,比较幸福
2018,1964,54,女,有时,比较幸福
2018,1952,66,男,从不,比较幸福
2018,1980,38,女,很少,比较幸福
2018,1968,50,男,有时,说不上幸福不幸福
2018,1943,75,女,从不,非常幸福
2018,1977,41,女,很少,比较幸福
2018,1984,34,女,很少,比较不幸福
2018,1963,55,男,有时,比较幸福
2018,1973,45,男,很少,比较幸福
2018,1950,68,女,有时,非常幸福
2018,1942,76,女,从不,非常幸福
2018,1992,26,女,很少,非常幸福
2018,1974,44,男,有时,比较幸福
2018,1965,53,女,有时,说不上幸福不幸福
2018,1975,43,女,很少,说不上幸福不幸福
2018,1967,51,女,从不,比较幸福
2018,1999,19,男,有时,比较幸福
2018,1991,27,男,很少,比较幸福
2018,1951,67,女,经常,非常幸福
2018,1949,69,男,有时,比较幸福
2018,1973,45,女,很少,比较幸福
2018,1958,60,女,从不,非常幸福
2018,1951,67,女,有时,非常幸福
2018,1956,62,女,很少,非常幸福
2018,1956,62,女,从不,比较幸福
2018,1938,80,女,有时,比较幸福
2018,1955,63,女,有时,非常幸福
2018,1972,46,女,从不,比较幸福
2018,1995,23,男,从不,非常幸福
2018,1952,66,女,有时,非常幸福
2018,1937,81,男,很少,非常幸福
2018,1950,68,男,有时,说不上幸福不幸福
2018,1976,42,女,有时,比较幸福
2018,1955,63,女,有时,比较幸福
2018,1952,66,女,经常,非常幸福
2018,1967,51,女,很少,比较幸福
2018,1972,46,男,有时,比较幸福
2018,1931,87,女,有时,比较幸福
2018,1972,46,男,很少,非常幸福
2018,1967,51,女,有时,比较幸福
2018,1950,68,男,有时,说不上幸福不幸福
2018,1956,62,男,从不,非常幸福
2018,1987,31,女,从不,非常幸福
2018,1985,33,男,从不,非常幸福
2018,1955,63,女,经常,比较不幸福
2018,1944,74,女,经常,比较不幸福
2018,1965,53,女,很少,非常幸福
2018,1983,35,女,经常,比较幸福
2018,1974,44,男,从不,非常幸福
2018,1954,64,男,很少,比较幸福
2018,1950,68,女,很少,比较幸福
2018,1973,45,男,从不,非常幸福
2018,1986,32,男,从不,比较幸福
2018,1955,63,女,很少,比较幸福
2018,1950,68,女,很少,比较幸福
2018,1945,73,男,从不,比较幸福
2018,1975,43,女,从不,非常幸福
2018,1973,45,女,从不,非常幸福
2018,1979,39,男,从不,非常幸福
2018,1985,33,男,很少,比较幸福
2018,1990,28,女,从不,比较幸福
2018,1952,66,女,从不,比较幸福
2018,1985,33,男,有时,非常幸福
2018,1974,44,女,很少,非常幸福
2018,1948,70,女,有时,比较幸福
2018,1978,40,男,有时,比较幸福
2018,1969,49,男,从不,比较幸福
2018,1964,54,男,有时,比较不幸福
2018,1971,47,男,经常,说不上幸福不幸福
2018,1963,55,女,很少,比较幸福
2018,1957,61,女,从不,非常幸福
2018,1958,60,女,有时,非常幸福
2018,1966,52,女,从不,非常幸福
2018,1975,43,女,从不,比较幸福
2018,1943,75,女,有时,比较幸福
2018,1958,60,女,有时,比较幸福
2018,1951,67,女,很少,比较幸福
2018,1986,32,男,经常,比较幸福
2018,1958,60,女,很少,非常幸福
2018,1947,71,女,有时,比较幸福
2018,1973,45,女,有时,比较幸福
2018,1948,70,男,很少,非常幸福
2018,1987,31,女,有时,比较幸福
2018,1952,66,女,很少,比较幸福
2018,1982,36,女,有时,比较幸福
2018,1973,45,女,经常,说不上幸福不幸福
2018,1962,56,女,总是,说不上幸福不幸福
2018,1960,58,男,有时,比较幸福
2018,1939,79,女,很少,比较幸福
2018,1956,62,女,从不,比较幸福
2018,1962,56,女,很少,比较幸福
2018,1968,50,女,很少,比较幸福
2018,1944,74,女,很少,比较幸福
2018,1970,48,女,从不,比较幸福
2018,1968,50,女,从不,非常幸福
2018,1999,19,男,很少,比较幸福
2018,1972,46,女,很少,比较幸福
2018,1973,45,女,有时,比较幸福
2018,1956,62,女,很少,比较幸福
2018,1949,69,女,从不,非常幸福
2018,2000,18,女,从不,比较幸福
2018,1948,70,男,很少,比较幸福
2018,1960,58,男,有时,比较幸福
2018,1978,40,男,从不,非常幸福
2018,1976,42,男,从不,比较幸福
2018,1957,61,男,从不,比较幸福
2018,1942,76,男,从不,非常幸福
2018,1966,52,女,很少,比较幸福
2018,1979,39,女,从不,说不上幸福不幸福
2018,1961,57,女,经常,说不上幸福不幸福
2018,1974,44,女,有时,说不上幸福不幸福
2018,1954,64,女,很少,比较幸福
2018,1952,66,男,从不,非常幸福
2018,1972,46,女,有时,非常幸福
2018,1989,29,男,从不,非常幸福
2018,1994,24,男,很少,比较幸福
2018,1956,62,女,有时,比较幸福
2018,1990,28,男,很少,比较幸福
2018,1964,54,女,有时,比较幸福
2018,1959,59,男,有时,比较幸福
2018,1960,58,男,从不,非常幸福
2018,1978,40,女,经常,比较幸福
2018,1935,83,男,很少,比较幸福
2018,1966,52,男,经常,比较不幸福
2018,1937,81,女,从不,非常幸福
2018,1973,45,男,从不,非常幸福
2018,1951,67,男,有时,比较幸福
2018,1935,83,女,很少,非常幸福
2018,1988,30,女,从不,比较幸福
2018,1970,48,男,从不,比较幸福
2018,1992,26,女,很少,比较幸福
2018,1956,62,男,有时,非常幸福
2018,1976,42,女,有时,比较幸福
2018,1956,62,女,从不,比较幸福
2018,1949,69,女,从不,非常幸福
2018,1951,67,女,有时,比较幸福
2018,1948,70,男,从不,比较幸福
2018,1983,35,女,经常,比较幸福
2018,1956,62,女,总是,非常幸福
2018,1955,63,女,很少,比较幸福
2018,1973,45,男,从不,比较幸福
2018,1930,88,女,从不,非常幸福
2018,1988,30,男,很少,比较幸福
2018,1972,46,男,很少,说不上幸福不幸福
2018,1979,39,女,很少,比较不幸福
2018,1965,53,女,很少,比较幸福
2018,1968,50,女,有时,比较幸福
2018,1959,59,女,从不,非常幸福
2018,1957,61,男,从不,非常幸福
2018,1951,67,女,很少,非常幸福
2018,1947,71,男,从不,非常幸福
2018,1984,34,女,有时,比较幸福
2018,1987,31,男,从不,非常幸福
2018,1938,80,男,经常,比较幸福
2018,1955,63,女,很少,比较幸福
2018,1937,81,男,有时,比较幸福
2018,1988,30,女,很少,非常幸福
2018,1949,69,女,很少,比较幸福
2018,1998,20,女,很少,非常幸福
2018,1939,79,女,有时,比较不幸福
2018,1973,45,女,经常,比较幸福
2018,1971,47,男,很少,比较幸福
2018,1941,77,男,从不,比较幸福
2018,1980,38,男,有时,比较幸福
2018,1976,42,女,有时,说不上幸福不幸福
2018,1970,48,女,很少,非常幸福
2018,1952,66,女,有时,比较幸福
2018,1961,57,女,从不,比较幸福
2018,1945,73,男,从不,比较幸福
2018,1983,35,男,有时,比较幸福
2018,1951,67,男,很少,非常幸福
2018,1930,88,男,很少,比较幸福
2018,1967,51,女,有时,比较幸福
2018,1988,30,女,很少,说不上幸福不幸福
2018,1983,35,男,从不,非常幸福
2018,1989,29,男,从不,非常幸福
2018,1989,29,男,有时,比较幸福
2018,1970,48,男,从不,比较幸福
2018,1955,63,男,从不,说不上幸福不幸福
2018,1973,45,男,经常,比较不幸福
2018,1985,33,女,有时,非常幸福
2018,1952,66,女,从不,比较幸福
2018,1996,22,男,从不,非常幸福
2018,1965,53,女,有时,比较幸福
2018,1954,64,男,很少,比较幸福
2018,1958,60,男,有时,比较幸福
2018,1977,41,女,有时,比较幸福
2018,1982,36,女,很少,比较幸福
2018,1983,35,女,很少,比较幸福
2018,1948,70,女,从不,比较幸福
2018,1962,56,女,很少,比较幸福
2018,1975,43,女,从不,非常幸福
2018,1974,44,女,很少,非常幸福
2018,1929,89,女,从不,非常幸福
2018,1958,60,男,经常,非常幸福
2018,1953,65,男,很少,比较幸福
2018,1972,46,男,从不,说不上幸福不幸福
2018,1988,30,男,从不,非常幸福
2018,1977,41,女,从不,比较幸福
2018,1962,56,男,很少,比较幸福
2018,1951,67,女,有时,比较幸福
2018,1964,54,女,从不,比较幸福
2018,1974,44,女,从不,非常幸福
2018,1997,21,女,经常,比较幸福
2018,1977,41,女,很少,比较幸福
2018,1946,72,女,很少,非常幸福
2018,1964,54,女,很少,非常幸福
2018,1998,20,女,经常,非常幸福
2018,1939,79,男,很少,比较幸福
2018,1939,79,女,从不,非常幸福
2018,1961,57,女,有时,比较幸福
2018,1992,26,男,很少,比较幸福
2018,1947,71,女,很少,非常幸福
2018,1971,47,女,从不,比较幸福
2018,1967,51,女,很少,比较幸福
2018,1942,76,女,从不,比较幸福
2018,1992,26,女,很少,比较幸福
2018,1949,69,男,从不,非常幸福
2018,1960,58,女,有时,非常幸福
2018,1964,54,男,经常,非常幸福
2018,1983,35,男,很少,比较幸福
2018,1974,44,男,从不,非常幸福
2018,1950,68,女,从不,比较不幸福
2018,1955,63,男,有时,比较幸福
2018,1984,34,男,很少,比较幸福
2018,1928,90,男,有时,比较幸福
2018,1995,23,女,有时,说不上幸福不幸福
2018,1967,51,女,经常,比较不幸福
2018,1967,51,男,很少,非常幸福
2018,1959,59,男,从不,非常幸福
2018,1960,58,男,有时,说不上幸福不幸福
2018,1952,66,男,从不,比较幸福
2018,1959,59,女,从不,非常幸福
2018,1940,78,女,有时,非常幸福
2018,1965,53,女,从不,比较幸福
2018,1966,52,男,从不,非常幸福
2018,1949,69,女,有时,比较幸福
2018,1946,72,男,有时,比较幸福
2018,1979,39,女,从不,比较幸福
2018,1973,45,男,很少,比较幸福
2018,1986,32,男,有时,比较幸福
2018,1931,87,女,从不,非常幸福
2018,1968,50,女,有时,比较幸福
2018,1946,72,男,很少,非常幸福
2018,1966,52,女,总是,非常不幸福
2018,1973,45,女,从不,非常幸福
2018,1936,82,男,从不,非常幸福
2018,1954,64,男,从不,非常幸福
2018,1968,50,女,有时,说不上幸福不幸福
2018,1990,28,女,有时,说不上幸福不幸福
2018,1970,48,男,从不,比较幸福
2018,1985,33,女,从不,非常幸福
2018,1963,55,女,有时,比较不幸福
2018,1978,40,男,有时,比较幸福
2018,1968,50,男,从不,非常幸福
2018,1984,34,女,有时,比较幸福
2018,1987,31,女,有时,说不上幸福不幸福
2018,1964,54,女,从不,非常幸福
2018,1970,48,女,有时,非常幸福
2018,1948,70,男,有时,比较幸福
2018,1993,25,女,从不,说不上幸福不幸福
2018,1954,64,男,经常,比较幸福
2018,1973,45,女,从不,非常幸福
2018,1941,77,女,有时,比较幸福
2018,1983,35,男,有时,比较幸福
2018,1994,24,男,从不,非常幸福
2018,1984,34,男,从不,比较幸福
2018,1972,46,男,从不,比较幸福
2018,1974,44,男,从不,比较幸福
2018,1942,76,男,总是,比较幸福
2018,1963,55,男,从不,比较不幸福
2018,1969,49,男,经常,比较不幸福
2018,1964,54,男,很少,说不上幸福不幸福
2018,1971,47,男,有时,非常幸福
2018,1947,71,男,很少,说不上幸福不幸福
2018,1957,61,女,很少,非常幸福
2018,1951,67,男,很少,比较幸福
2018,1994,24,男,经常,比较幸福
2018,1946,72,女,很少,比较幸福
2018,1970,48,男,有时,比较幸福
2018,1974,44,女,很少,比较幸福
2018,1969,49,男,有时,说不上幸福不幸福
2018,1975,43,男,从不,比较幸福
2018,1970,48,男,从不,比较幸福
2018,1978,40,女,很少,比较幸福
2018,1974,44,女,很少,非常幸福
2018,1958,60,女,很少,比较幸福
2018,1995,23,女,从不,比较幸福
2018,1975,43,女,很少,比较幸福
2018,1978,40,女,有时,比较幸福
2018,1984,34,男,从不,非常幸福
2018,1957,61,男,有时,说不上幸福不幸福
2018,1948,70,男,从不,比较幸福
2018,1965,53,男,很少,说不上幸福不幸福
2018,1936,82,男,从不,比较幸福
2018,1928,90,男,有时,比较幸福
2018,1971,47,女,很少,比较幸福
2018,1961,57,女,从不,比较幸福
2018,1991,27,男,有时,比较幸福
2018,1954,64,女,从不,非常幸福
2018,1978,40,男,从不,非常幸福
2018,1941,77,男,从不,比较幸福
2018,1954,64,男,很少,比较幸福
2018,1969,49,女,有时,比较幸福
2018,1946,72,男,很少,比较幸福
2018,1995,23,女,从不,非常幸福
2018,1952,66,男,很少,比较幸福
2018,1964,54,女,很少,比较幸福
2018,1988,30,女,有时,比较幸福
2018,1935,83,女,从不,非常幸福
2018,1975,43,女,从不,比较幸福
2018,1958,60,男,经常,非常幸福
2018,1959,59,男,从不,比较幸福
2018,1948,70,女,从不,非常幸福
2018,1940,78,男,从不,比较幸福
2018,1958,60,女,有时,比较幸福
2018,1947,71,男,很少,比较幸福
2018,1974,44,男,从不,非常幸福
2018,1958,60,男,总是,非常不幸福
2018,1951,67,女,很少,比较幸福
2018,1969,49,女,很少,比较幸福
2018,1988,30,女,从不,比较幸福
2018,1989,29,女,从不,非常幸福
2018,1969,49,女,很少,非常幸福
2018,1978,40,女,从不,说不上幸福不幸福
2018,1977,41,男,有时,比较幸福
2018,1987,31,女,从不,非常幸福
2018,1989,29,女,有时,比较幸福
2018,1970,48,男,很少,比较幸福
2018,1987,31,女,很少,比较幸福
2018,1965,53,男,很少,比较幸福
2018,1935,83,男,很少,比较幸福
2018,1944,74,女,很少,非常幸福
2018,1941,77,男,从不,比较幸福
2018,1976,42,男,经常,比较幸福
2018,1941,77,男,有时,比较幸福
2018,1969,49,男,很少,比较幸福
2018,1957,61,男,经常,比较幸福
2018,1978,40,男,从不,说不上幸福不幸福
2018,1979,39,男,从不,比较幸福
2018,1947,71,女,经常,比较幸福
2018,1950,68,男,很少,非常幸福
2018,1979,39,男,有时,比较不幸福
2018,1969,49,男,很少,比较幸福
2018,1984,34,女,很少,比较幸福
2018,1993,25,女,从不,非常幸福
2018,1964,54,女,很少,比较幸福
2018,1945,73,女,很少,比较幸福
2018,1961,57,女,有时,非常幸福
2018,1950,68,男,有时,比较幸福
2018,1964,54,男,很少,比较幸福
2018,1957,61,女,很少,非常幸福
2018,1951,67,男,很少,比较幸福
2018,1960,58,男,很少,比较幸福
2018,1944,74,女,从不,非常幸福
2018,1955,63,女,有时,非常幸福
2018,1955,63,男,从不,非常幸福
2018,1968,50,女,很少,比较幸福
2018,1986,32,男,很少,非常幸福
2018,1961,57,女,从不,比较幸福
2018,1956,62,女,很少,比较幸福
2018,1980,38,女,从不,比较幸福
2018,1929,89,男,从不,非常幸福
2018,1992,26,男,很少,比较幸福
2018,1956,62,男,很少,比较幸福
2018,1990,28,女,从不,比较幸福
2018,1950,68,女,很少,非常幸福
2018,1985,33,男,很少,说不上幸福不幸福
2018,1970,48,女,从不,比较幸福
2018,1988,30,男,有时,比较幸福
2018,1966,52,男,从不,非常幸福
2018,1952,66,女,很少,非常幸福
2018,1975,43,男,很少,比较幸福
2018,1982,36,男,总是,说不上幸福不幸福
2018,1969,49,男,从不,比较幸福
2018,1966,52,女,很少,说不上幸福不幸福
2018,1998,20,男,很少,比较幸福
2018,1966,52,男,有时,比较幸福
2018,1971,47,女,很少,比较幸福
2018,1968,50,女,经常,比较幸福
2018,1924,94,男,很少,比较幸福
2018,1951,67,男,很少,非常幸福
2018,1940,78,男,从不,非常幸福
2018,1999,19,女,有时,比较幸福
2018,1988,30,男,很少,非常幸福
2018,1949,69,女,很少,比较幸福
2018,1984,34,女,总是,比较幸福
2018,1955,63,男,经常,比较不幸福
2018,1951,67,男,有时,非常幸福
2018,1925,93,女,很少,比较幸福
2018,1975,43,女,有时,比较幸福
2018,1955,63,男,从不,比较幸福
2018,1966,52,男,从不,非常幸福
2018,1982,36,男,很少,说不上幸福不幸福
2018,1964,54,男,从不,非常幸福
2018,1945,73,男,从不,非常幸福
2018,1984,34,男,从不,比较幸福
2018,1981,37,男,有时,比较幸福
2018,1971,47,男,从不,比较幸福
2018,1959,59,男,有时,比较幸福
2018,1966,52,女,从不,比较幸福
2018,1973,45,男,很少,说不上幸福不幸福
2018,1987,31,女,有时,比较幸福
2018,1952,66,女,很少,非常幸福
2018,2000,18,男,很少,非常幸福
2018,1999,19,男,有时,比较不幸福
2018,1998,20,男,从不,非常幸福
2018,1948,70,女,有时,比较幸福
2018,1954,64,男,很少,非常幸福
2018,1970,48,女,有时,比较不幸福
2018,1978,40,女,有时,比较幸福
2018,1958,60,女,有时,比较幸福
2018,1998,20,男,有时,比较幸福
2018,1990,28,男,有时,比较不幸福
2018,1988,30,男,有时,比较幸福
2018,1965,53,女,很少,非常幸福
2018,1964,54,女,很少,比较幸福
2018,1953,65,女,经常,比较不幸福
2018,1973,45,男,从不,比较幸福
2018,1953,65,男,经常,非常幸福
2018,1947,71,女,很少,比较幸福
2018,1940,78,男,有时,非常幸福
2018,1982,36,男,很少,比较幸福
2018,1948,70,女,很少,比较幸福
2018,1970,48,女,从不,非常幸福
2018,1964,54,女,从不,比较幸福
2018,1939,79,女,有时,非常幸福
2018,1963,55,女,有时,比较幸福
2018,1983,35,女,从不,比较幸福
2018,1972,46,女,很少,比较幸福
2018,1988,30,女,从不,非常幸福
2018,1953,65,女,很少,比较幸福
2018,1978,40,女,有时,说不上幸福不幸福
2018,1954,64,男,经常,比较不幸福
2018,1955,63,女,从不,非常幸福
2018,1980,38,男,有时,比较幸福
2018,1992,26,女,很少,比较幸福
2018,1955,63,男,很少,说不上幸福不幸福
2018,1983,35,女,从不,非常幸福
2018,1961,57,男,从不,非常幸福
2018,1973,45,男,很少,比较幸福
2018,1982,36,女,有时,比较幸福
2018,1978,40,男,经常,比较不幸福
2018,1951,67,女,有时,比较不幸福
2018,1989,29,男,从不,比较幸福
2018,1956,62,男,有时,比较幸福
2018,1937,81,女,很少,非常幸福
2018,1962,56,女,有时,比较幸福
2018,1938,80,女,经常,比较幸福
2018,1969,49,女,从不,比较幸福
2018,1965,53,男,有时,非常幸福
2018,1954,64,女,很少,比较幸福
2018,1953,65,男,很少,比较幸福
2018,1978,40,女,有时,非常幸福
2018,1933,85,女,经常,非常幸福
2018,1980,38,女,有时,比较幸福
2018,1978,40,女,经常,比较不幸福
2018,1994,24,女,从不,非常幸福
2018,1930,88,男,很少,比较幸福
2018,1959,59,女,有时,说不上幸福不幸福
2018,1958,60,女,从不,比较幸福
2018,1971,47,女,从不,非常幸福
2018,1996,22,男,有时,比较幸福
2018,1934,84,男,从不,比较幸福
2018,1969,49,男,很少,比较幸福
2018,1949,69,男,有时,非常幸福
2018,1955,63,女,有时,比较幸福
2018,1948,70,男,从不,比较幸福
2018,1956,62,男,很少,比较幸福
2018,1958,60,男,从不,非常幸福
2018,1989,29,女,从不,比较幸福
2018,1980,38,女,有时,比较幸福
2018,1967,51,男,很少,比较幸福
2018,1953,65,女,从不,比较幸福
2018,1952,66,男,从不,比较幸福
2018,1956,62,男,经常,说不上幸福不幸福
2018,1986,32,女,经常,说不上幸福不幸福
2018,1972,46,女,从不,非常幸福
2018,1993,25,男,很少,比较幸福
2018,1967,51,男,有时,比较幸福
2018,1951,67,男,有时,比较幸福
2018,1978,40,女,有时,比较幸福
2018,1960,58,女,经常,比较幸福
2018,1952,66,男,有时,比较幸福
2018,1956,62,男,从不,比较幸福
2018,1951,67,男,很少,比较不幸福
2018,1977,41,男,很少,比较幸福
2018,1975,43,女,很少,比较幸福
2018,1981,37,男,很少,比较幸福
2018,1991,27,男,很少,比较幸福
2018,1943,75,男,很少,非常不幸福
2018,1953,65,男,从不,非常幸福
2018,1966,52,女,从不,非常幸福
2018,1946,72,男,有时,比较幸福
2018,1953,65,女,有时,说不上幸福不幸福
2018,1933,85,女,经常,比较幸福
2018,1964,54,男,从不,比较幸福
2018,1968,50,女,有时,说不上幸福不幸福
2018,1961,57,女,从不,比较幸福
2018,1961,57,女,很少,比较幸福
2018,1978,40,男,有时,比较幸福
2018,1979,39,男,很少,说不上幸福不幸福
2018,1963,55,男,有时,比较幸福
2018,1972,46,女,有时,说不上幸福不幸福
2018,1970,48,男,有时,说不上幸福不幸福
2018,1942,76,男,从不,非常幸福
2018,1981,37,女,很少,比较幸福
2018,1972,46,女,有时,非常幸福
2018,1935,83,男,很少,比较幸福
2018,1963,55,男,有时,非常不幸福
2018,1972,46,男,经常,比较幸福
2018,1933,85,女,有时,比较幸福
2018,1995,23,女,很少,比较幸福
2018,1960,58,男,很少,比较幸福
2018,1991,27,女,从不,比较幸福
2018,1948,70,男,从不,非常幸福
2018,1952,66,女,有时,比较幸福
2018,1969,49,男,有时,非常幸福
2018,1943,75,女,有时,比较幸福
2018,1965,53,女,很少,比较幸福
2018,1940,78,女,很少,比较幸福
2018,1954,64,女,从不,比较幸福
2018,1978,40,女,很少,比较幸福
2018,1965,53,男,很少,比较幸福
2018,1963,55,男,有时,比较不幸福
2018,1936,82,男,很少,比较幸福
2018,1952,66,女,有时,比较幸福
2018,1981,37,男,有时,比较幸福
